"","batch","plate_well","count","run_no","contrast"
"1190",1,"708 M24,710 I16,712 J16",1,401,"RC_to_SA"
"1191",2,"700 J08,702 N16,704 K16",6,401,"RC_to_SA"
"1192",3,"612 N08,614 I08,618 J24",25,401,"RC_to_SA"
"1193",1,"708 K16,710 M24,712 P08",20,402,"RC_to_SA"
"1194",2,"700 O16,702 P16,704 M08",6,402,"RC_to_SA"
"1195",3,"612 P16,614 L08,618 J24",16,402,"RC_to_SA"
"1196",1,"708 I16,710 N08,712 N08",14,403,"RC_to_SA"
"1197",2,"700 P16,702 K24,704 J24",114,403,"RC_to_SA"
"1198",3,"612 L16,614 N08,618 O24",59,403,"RC_to_SA"
"1199",1,"708 N16,710 O24,712 M24",37,404,"RC_to_SA"
"1200",2,"700 N08,702 L16,704 I08",15,404,"RC_to_SA"
"1201",3,"612 J24,614 M24,618 P24",184,404,"RC_to_SA"
"1202",1,"708 L16,710 P24,712 K16",48,405,"RC_to_SA"
"1203",2,"700 P24,702 J24,704 M24",87,405,"RC_to_SA"
"1204",3,"612 K24,614 K08,618 O08",14,405,"RC_to_SA"
"1205",1,"708 M08,710 P24,712 O24",13,406,"RC_to_SA"
"1206",2,"700 I16,702 O16,704 O08",6,406,"RC_to_SA"
"1207",3,"612 K08,614 L08,618 K16",29,406,"RC_to_SA"
"1208",1,"708 L08,710 N16,712 P24",22,407,"RC_to_SA"
"1209",2,"700 K16,702 L16,704 N08",15,407,"RC_to_SA"
"1210",3,"612 K24,614 I08,618 I16",31,407,"RC_to_SA"
"1211",1,"708 I08,710 M08,712 M24",20,408,"RC_to_SA"
"1212",2,"700 M16,702 J24,704 L16",15,408,"RC_to_SA"
"1213",3,"612 J16,614 P24,618 L24",335,408,"RC_to_SA"
"1214",1,"708 J24,710 L16,712 O16",8,409,"RC_to_SA"
"1215",2,"700 I24,702 K24,704 M08",24,409,"RC_to_SA"
"1216",3,"612 L16,614 J08,618 J24",62,409,"RC_to_SA"
"1217",1,"708 K08,710 N24,712 I16",64,410,"RC_to_SA"
"1218",2,"700 J24,702 N08,704 N24",50,410,"RC_to_SA"
"1219",3,"612 K24,614 P08,618 P24",86,410,"RC_to_SA"
"1220",1,"708 L08,710 L24,712 O16",292,411,"RC_to_SA"
"1221",2,"700 L16,702 O08,704 J16",16,411,"RC_to_SA"
"1222",3,"612 J16,614 O24,618 M24",64,411,"RC_to_SA"
"1223",1,"708 J24,710 J16,712 I08",14,412,"RC_to_SA"
"1224",2,"700 L08,702 L08,704 J16",31,412,"RC_to_SA"
"1225",3,"612 I08,614 N08,618 L08",6,412,"RC_to_SA"
"1226",1,"708 K24,710 P08,712 N16",7,413,"RC_to_SA"
"1227",2,"700 J24,702 M16,704 L24",153,413,"RC_to_SA"
"1228",3,"612 N16,614 N16,618 O24",46,413,"RC_to_SA"
"1229",1,"708 P16,710 J16,712 K24",11,414,"RC_to_SA"
"1230",2,"700 O24,702 M24,704 P08",21,414,"RC_to_SA"
"1231",3,"612 P08,614 J24,618 I16",36,414,"RC_to_SA"
"1232",1,"708 K24,710 J16,712 K24",23,415,"RC_to_SA"
"1233",2,"700 I16,702 N16,704 O08",20,415,"RC_to_SA"
"1234",3,"612 M24,614 P08,618 P08",2,415,"RC_to_SA"
"1235",1,"708 O08,710 K16,712 P08",4,416,"RC_to_SA"
"1236",2,"700 N16,702 N08,704 I24",174,416,"RC_to_SA"
"1237",3,"612 I08,614 K08,618 K24",53,416,"RC_to_SA"
"1238",1,"708 I08,710 M08,712 I08",23,417,"RC_to_SA"
"1239",2,"700 M08,702 O24,704 I08",14,417,"RC_to_SA"
"1240",3,"612 L08,614 O08,618 P16",1,417,"RC_to_SA"
"1241",1,"708 P24,710 J08,712 L16",26,418,"RC_to_SA"
"1242",2,"700 N08,702 L16,704 J08",17,418,"RC_to_SA"
"1243",3,"612 I16,614 N24,618 O16",13,418,"RC_to_SA"
"1244",1,"708 I16,710 N24,712 K16",43,419,"RC_to_SA"
"1245",2,"700 P24,702 N16,704 L24",160,419,"RC_to_SA"
"1246",3,"612 O16,614 P08,618 I16",4,419,"RC_to_SA"
"1247",1,"708 K08,710 J24,712 P24",102,420,"RC_to_SA"
"1248",2,"700 N24,702 N08,704 O24",29,420,"RC_to_SA"
"1249",3,"612 L08,614 J08,618 N08",10,420,"RC_to_SA"
"1250",1,"708 O24,710 M24,712 L24",153,421,"RC_to_SA"
"1251",2,"700 N24,702 K16,704 K24",59,421,"RC_to_SA"
"1252",3,"612 P16,614 K08,618 P24",57,421,"RC_to_SA"
"1253",1,"708 M16,710 L16,712 I24",17,422,"RC_to_SA"
"1254",2,"700 I24,702 J08,704 L16",10,422,"RC_to_SA"
"1255",3,"612 K16,614 K08,618 L24",389,422,"RC_to_SA"
"1256",1,"708 L16,710 L16,712 P24",16,423,"RC_to_SA"
"1257",2,"700 M08,702 O24,704 M16",10,423,"RC_to_SA"
"1258",3,"612 L08,614 I24,618 M16",16,423,"RC_to_SA"
"1259",1,"708 N16,710 N24,712 L16",51,424,"RC_to_SA"
"1260",2,"700 P16,702 L08,704 O16",12,424,"RC_to_SA"
"1261",3,"612 L08,614 M24,618 M16",16,424,"RC_to_SA"
"1262",1,"708 J24,710 P16,712 K08",11,425,"RC_to_SA"
"1263",2,"700 M24,702 N24,704 O24",63,425,"RC_to_SA"
"1264",3,"612 N16,614 K16,618 J08",20,425,"RC_to_SA"
"1265",1,"708 K24,710 N16,712 J16",40,426,"RC_to_SA"
"1266",2,"700 L24,702 I08,704 M24",130,426,"RC_to_SA"
"1267",3,"612 I16,614 I24,618 K08",70,426,"RC_to_SA"
"1268",1,"708 K16,710 N24,712 L16",63,427,"RC_to_SA"
"1269",2,"700 J24,702 K08,704 L08",34,427,"RC_to_SA"
"1270",3,"612 M24,614 O08,618 L08",19,427,"RC_to_SA"
"1271",1,"708 K08,710 J24,712 I08",151,428,"RC_to_SA"
"1272",2,"700 N08,702 M16,704 L16",8,428,"RC_to_SA"
"1273",3,"612 N16,614 N16,618 J16",14,428,"RC_to_SA"
"1274",1,"708 K08,710 L16,712 L24",205,429,"RC_to_SA"
"1275",2,"700 I08,702 M24,704 I24",240,429,"RC_to_SA"
"1276",3,"612 P08,614 K24,618 P16",11,429,"RC_to_SA"
"1277",1,"708 J08,710 O08,712 N16",13,430,"RC_to_SA"
"1278",2,"700 P24,702 K16,704 P16",16,430,"RC_to_SA"
"1279",3,"612 P24,614 K16,618 I16",23,430,"RC_to_SA"
"1280",1,"708 M08,710 O16,712 M24",8,431,"RC_to_SA"
"1281",2,"700 J24,702 J16,704 M08",19,431,"RC_to_SA"
"1282",3,"612 I24,614 M08,618 J08",7,431,"RC_to_SA"
"1283",1,"708 M24,710 I24,712 O08",60,432,"RC_to_SA"
"1284",2,"700 P16,702 J08,704 P16",2,432,"RC_to_SA"
"1285",3,"612 M16,614 J16,618 O24",25,432,"RC_to_SA"
"1286",1,"708 N16,710 L16,712 M16",5,433,"RC_to_SA"
"1287",2,"700 K16,702 M08,704 M08",15,433,"RC_to_SA"
"1288",3,"612 K16,614 P08,618 L16",29,433,"RC_to_SA"
"1289",1,"708 O08,710 J08,712 N08",5,434,"RC_to_SA"
"1290",2,"700 L08,702 P08,704 J16",8,434,"RC_to_SA"
"1291",3,"612 N24,614 N08,618 K16",18,434,"RC_to_SA"
"1292",1,"708 M16,710 O08,712 M16",5,435,"RC_to_SA"
"1293",2,"700 J08,702 O08,704 O16",3,435,"RC_to_SA"
"1294",3,"612 L08,614 L24,618 I16",271,435,"RC_to_SA"
"1295",1,"708 L16,710 I16,712 P08",1,436,"RC_to_SA"
"1296",2,"700 P08,702 M08,704 P16",3,436,"RC_to_SA"
"1297",3,"612 N16,614 L24,618 P08",188,436,"RC_to_SA"
"1298",2,"700 M24,702 M24,704 L16",28,437,"RC_to_SA"
"1299",3,"612 K24,614 I24,618 M08",113,437,"RC_to_SA"
"1300",1,"708 I24,710 P24,712 O24",27,438,"RC_to_SA"
"1301",2,"700 K08,702 M16,704 O16",9,438,"RC_to_SA"
"1302",3,"612 P08,614 N16,618 J24",32,438,"RC_to_SA"
"1303",1,"708 J08,710 O24,712 K08",44,439,"RC_to_SA"
"1304",2,"700 J24,702 M16,704 L24",153,439,"RC_to_SA"
"1305",3,"612 O24,614 K16,618 M16",10,439,"RC_to_SA"
"1306",1,"708 P16,710 O08,712 J08",9,440,"RC_to_SA"
"1307",2,"700 L16,702 P24,704 O16",6,440,"RC_to_SA"
"1308",3,"612 I16,614 O24,618 J08",12,440,"RC_to_SA"
"1309",1,"708 J24,710 J24,712 L16",139,441,"RC_to_SA"
"1310",2,"700 J16,702 P16,704 O16",5,441,"RC_to_SA"
"1311",3,"612 K08,614 M16,618 J16",2,441,"RC_to_SA"
"1312",1,"708 K24,710 K16,712 O16",16,442,"RC_to_SA"
"1313",2,"700 K16,702 M16,704 O16",9,442,"RC_to_SA"
"1314",3,"612 P24,614 N08,618 K16",36,442,"RC_to_SA"
"1315",1,"708 J16,710 O08,712 K24",7,443,"RC_to_SA"
"1316",2,"700 P24,702 L24,704 P24",170,443,"RC_to_SA"
"1317",3,"612 K16,614 N16,618 I24",48,443,"RC_to_SA"
"1318",1,"708 J24,710 O16,712 I08",15,444,"RC_to_SA"
"1319",2,"700 O16,702 N24,704 O16",13,444,"RC_to_SA"
"1320",3,"612 M24,614 I16,618 K24",45,444,"RC_to_SA"
"1321",1,"708 P16,710 I16,712 I08",2,445,"RC_to_SA"
"1322",2,"700 I24,702 M24,704 L24",290,445,"RC_to_SA"
"1323",3,"612 M16,614 I16,618 P16",4,445,"RC_to_SA"
"1324",1,"708 O08,710 M08,712 I24",20,446,"RC_to_SA"
"1325",2,"700 K16,702 I24,704 M08",10,446,"RC_to_SA"
"1326",3,"612 I24,614 I08,618 P08",1,446,"RC_to_SA"
"1327",1,"708 N08,710 L24,712 O24",250,447,"RC_to_SA"
"1328",2,"700 L16,702 N16,704 O16",8,447,"RC_to_SA"
"1329",3,"612 O08,614 I08,618 N16",8,447,"RC_to_SA"
"1330",1,"708 J24,710 O24,712 M08",28,448,"RC_to_SA"
"1331",2,"700 O16,702 J16,704 J08",6,448,"RC_to_SA"
"1332",3,"612 M08,614 M24,618 M16",15,448,"RC_to_SA"
"1333",1,"708 J08,710 J08,712 L24",107,449,"RC_to_SA"
"1334",2,"700 P16,702 J08,704 K16",12,449,"RC_to_SA"
"1335",3,"612 O24,614 P16,618 I08",6,449,"RC_to_SA"
"1336",1,"708 N24,710 I08,712 N24",26,450,"RC_to_SA"
"1337",2,"700 O16,702 I08,704 K16",24,450,"RC_to_SA"
"1338",3,"612 O08,614 J08,618 M24",19,450,"RC_to_SA"
"1339",1,"708 L24,710 K08,712 K16",265,451,"RC_to_SA"
"1340",2,"700 M16,702 N08,704 K08",12,451,"RC_to_SA"
"1341",3,"612 J16,614 P08,618 M16",10,451,"RC_to_SA"
"1342",1,"708 K08,710 L16,712 M08",24,452,"RC_to_SA"
"1343",2,"700 L16,702 O08,704 J24",98,452,"RC_to_SA"
"1344",3,"612 L08,614 I24,618 P08",12,452,"RC_to_SA"
"1345",1,"708 L08,710 I08,712 O08",17,453,"RC_to_SA"
"1346",2,"700 P24,702 K24,704 M16",33,453,"RC_to_SA"
"1347",3,"612 J08,614 N16,618 O16",5,453,"RC_to_SA"
"1348",1,"708 M24,710 O16,712 I24",20,454,"RC_to_SA"
"1349",2,"700 J24,702 O08,704 O16",7,454,"RC_to_SA"
"1350",3,"612 P16,614 P16,618 L16",7,454,"RC_to_SA"
"1351",1,"708 L24,710 I16,712 M08",61,455,"RC_to_SA"
"1352",2,"700 K24,702 P24,704 K08",45,455,"RC_to_SA"
"1353",3,"612 M08,614 M08,618 L24",226,455,"RC_to_SA"
"1354",1,"708 I24,710 L16,712 J24",27,456,"RC_to_SA"
"1355",2,"700 P16,702 I24,704 P08",9,456,"RC_to_SA"
"1356",3,"612 O08,614 O08,618 N08",2,456,"RC_to_SA"
"1357",1,"708 M16,710 J16,712 M16",3,457,"RC_to_SA"
"1358",2,"700 P16,702 N08,704 K16",22,457,"RC_to_SA"
"1359",3,"612 P24,614 I08,618 P16",9,457,"RC_to_SA"
"1360",1,"708 J08,710 P08,712 J24",11,458,"RC_to_SA"
"1361",2,"700 L16,702 L08,704 P08",9,458,"RC_to_SA"
"1362",3,"612 N24,614 L16,618 K24",154,458,"RC_to_SA"
"1363",1,"708 M08,710 I16,712 I24",15,459,"RC_to_SA"
"1364",2,"700 N08,702 I08,704 K24",41,459,"RC_to_SA"
"1365",3,"612 I08,614 I16,618 M08",9,459,"RC_to_SA"
"1366",1,"708 N08,710 P08,712 O24",7,460,"RC_to_SA"
"1367",2,"700 P24,702 K08,704 K24",63,460,"RC_to_SA"
"1368",3,"612 O16,614 I16,618 L08",2,460,"RC_to_SA"
"1369",1,"708 P16,710 I24,712 P24",43,461,"RC_to_SA"
"1370",2,"700 O08,702 N08,704 J08",8,461,"RC_to_SA"
"1371",3,"612 M24,614 J16,618 J08",15,461,"RC_to_SA"
"1372",1,"708 P08,710 O08,712 P24",5,462,"RC_to_SA"
"1373",2,"700 P24,702 K16,704 M16",8,462,"RC_to_SA"
"1374",3,"612 K08,614 L08,618 M16",9,462,"RC_to_SA"
"1375",1,"708 L16,710 N16,712 P16",12,463,"RC_to_SA"
"1376",2,"700 M08,702 N24,704 L08",23,463,"RC_to_SA"
"1377",3,"612 I16,614 P16,618 I08",2,463,"RC_to_SA"
"1378",1,"708 P08,710 M24,712 K24",18,464,"RC_to_SA"
"1379",2,"700 I16,702 L16,704 N24",31,464,"RC_to_SA"
"1380",3,"612 P08,614 K08,618 J08",6,464,"RC_to_SA"
"1381",1,"708 N16,710 K16,712 N24",6,465,"RC_to_SA"
"1382",2,"700 K16,702 P16,704 N08",6,465,"RC_to_SA"
"1383",3,"612 K24,614 N16,618 P08",27,465,"RC_to_SA"
"1384",1,"708 O16,710 P16,712 M08",1,466,"RC_to_SA"
"1385",3,"612 L24,614 P08,618 N08",93,466,"RC_to_SA"
"1386",1,"708 I24,710 M24,712 O08",34,467,"RC_to_SA"
"1387",2,"700 P16,702 L08,704 L16",8,467,"RC_to_SA"
"1388",3,"612 N16,614 I24,618 L24",431,467,"RC_to_SA"
"1389",1,"708 N08,710 M24,712 N16",52,468,"RC_to_SA"
"1390",2,"700 O24,702 L24,704 P16",89,468,"RC_to_SA"
"1391",3,"612 K08,614 L16,618 L16",42,468,"RC_to_SA"
"1392",1,"708 P16,710 N08,712 J24",7,469,"RC_to_SA"
"1393",2,"700 M08,702 I16,704 J08",1,469,"RC_to_SA"
"1394",3,"612 K24,614 N24,618 O08",49,469,"RC_to_SA"
"1395",1,"708 L16,710 P24,712 I24",39,470,"RC_to_SA"
"1396",2,"700 O16,702 I24,704 P16",11,470,"RC_to_SA"
"1397",3,"612 M24,614 L24,618 K24",650,470,"RC_to_SA"
"1398",1,"708 M08,710 M16,712 M16",1,471,"RC_to_SA"
"1399",2,"700 L16,702 N24,704 M16",3,471,"RC_to_SA"
"1400",3,"612 L08,614 M24,618 L16",64,471,"RC_to_SA"
"1401",1,"708 O08,710 O08,712 M08",10,472,"RC_to_SA"
"1402",2,"700 I24,702 M08,704 L24",207,472,"RC_to_SA"
"1403",3,"612 I08,614 M24,618 M16",15,472,"RC_to_SA"
"1404",1,"708 L08,710 N24,712 I24",79,473,"RC_to_SA"
"1405",2,"700 I24,702 M08,704 J24",147,473,"RC_to_SA"
"1406",3,"612 M16,614 I16,618 N16",10,473,"RC_to_SA"
"1407",1,"708 L24,710 K08,712 K24",243,474,"RC_to_SA"
"1408",2,"700 I24,702 M08,704 O16",16,474,"RC_to_SA"
"1409",3,"612 O16,614 M16,618 P08",5,474,"RC_to_SA"
"1410",1,"708 I24,710 L08,712 P24",33,475,"RC_to_SA"
"1411",2,"700 L08,702 J24,704 O24",84,475,"RC_to_SA"
"1412",3,"612 N08,614 O08,618 M16",6,475,"RC_to_SA"
"1413",1,"708 K24,710 K24,712 K08",135,476,"RC_to_SA"
"1414",2,"700 J16,702 N08,704 N16",7,476,"RC_to_SA"
"1415",3,"612 L08,614 O24,618 P16",18,476,"RC_to_SA"
"1416",1,"708 J16,710 O24,712 K16",40,477,"RC_to_SA"
"1417",2,"700 M08,702 I16,704 K24",24,477,"RC_to_SA"
"1418",3,"612 J24,614 M24,618 M08",72,477,"RC_to_SA"
"1419",1,"708 P08,710 K16,712 L08",24,478,"RC_to_SA"
"1420",2,"700 O24,702 I16,704 L24",167,478,"RC_to_SA"
"1421",3,"612 O08,614 P16,618 I16",3,478,"RC_to_SA"
"1422",1,"708 M16,710 K08,712 O16",11,479,"RC_to_SA"
"1423",2,"700 M24,702 N08,704 N16",4,479,"RC_to_SA"
"1424",3,"612 I16,614 L08,618 J16",9,479,"RC_to_SA"
"1425",1,"708 L16,710 L08,712 N08",45,480,"RC_to_SA"
"1426",2,"700 O08,702 I24,704 J16",11,480,"RC_to_SA"
"1427",3,"612 O16,614 I08,618 J24",21,480,"RC_to_SA"
"1428",1,"708 M24,710 P16,712 M16",11,481,"RC_to_SA"
"1429",2,"700 K08,702 L08,704 I24",221,481,"RC_to_SA"
"1430",3,"612 I24,614 N08,618 N08",16,481,"RC_to_SA"
"1431",1,"708 K08,710 J16,712 M24",13,482,"RC_to_SA"
"1432",2,"700 P24,702 M16,704 O24",33,482,"RC_to_SA"
"1433",3,"612 N08,614 N24,618 M08",29,482,"RC_to_SA"
"1434",1,"708 K16,710 K24,712 O16",40,483,"RC_to_SA"
"1435",2,"700 N16,702 M24,704 O16",2,483,"RC_to_SA"
"1436",3,"612 K16,614 J24,618 K16",127,483,"RC_to_SA"
"1437",1,"708 J24,710 O16,712 M24",12,484,"RC_to_SA"
"1438",2,"700 K24,702 P24,704 M24",70,484,"RC_to_SA"
"1439",3,"612 O16,614 O24,618 I08",39,484,"RC_to_SA"
"1440",1,"708 J16,710 O16,712 M08",5,485,"RC_to_SA"
"1441",2,"700 M24,702 N08,704 M08",6,485,"RC_to_SA"
"1442",3,"612 N16,614 I08,618 I24",15,485,"RC_to_SA"
"1443",1,"708 P24,710 N16,712 P24",19,486,"RC_to_SA"
"1444",2,"700 J16,702 O16,704 K24",15,486,"RC_to_SA"
"1445",3,"612 N24,614 M08,618 O08",11,486,"RC_to_SA"
"1446",1,"708 I24,710 P24,712 K16",38,487,"RC_to_SA"
"1447",2,"700 I24,702 I08,704 I24",220,487,"RC_to_SA"
"1448",3,"612 L16,614 M24,618 J16",44,487,"RC_to_SA"
"1449",1,"708 M24,710 O24,712 M24",48,488,"RC_to_SA"
"1450",2,"700 P24,702 J24,704 J24",265,488,"RC_to_SA"
"1451",3,"612 J24,614 J24,618 O08",99,488,"RC_to_SA"
"1452",1,"708 P08,710 I24,712 M16",21,489,"RC_to_SA"
"1453",2,"700 J16,702 I08,704 L24",111,489,"RC_to_SA"
"1454",3,"612 M24,614 L08,618 O08",21,489,"RC_to_SA"
"1455",1,"708 I16,710 N08,712 O24",3,490,"RC_to_SA"
"1456",2,"700 O08,702 M08,704 N24",33,490,"RC_to_SA"
"1457",3,"612 I08,614 L16,618 O08",5,490,"RC_to_SA"
"1458",1,"708 K24,710 L08,712 M24",23,491,"RC_to_SA"
"1459",2,"700 M16,702 M24,704 K24",48,491,"RC_to_SA"
"1460",3,"612 N08,614 O08,618 K08",4,491,"RC_to_SA"
"1461",1,"708 I08,710 M16,712 L24",63,492,"RC_to_SA"
"1462",2,"700 M16,702 M24,704 K16",26,492,"RC_to_SA"
"1463",3,"612 I16,614 I08,618 K08",10,492,"RC_to_SA"
"1464",1,"708 I08,710 J24,712 M16",58,493,"RC_to_SA"
"1465",2,"700 I24,702 J16,704 L08",11,493,"RC_to_SA"
"1466",3,"612 P16,614 K08,618 O16",2,493,"RC_to_SA"
"1467",1,"708 J16,710 M08,712 I24",10,494,"RC_to_SA"
"1468",2,"700 L24,702 P24,704 J24",339,494,"RC_to_SA"
"1469",3,"612 J24,614 N08,618 P16",8,494,"RC_to_SA"
"1470",1,"708 P16,710 N08,712 L08",12,495,"RC_to_SA"
"1471",2,"700 K24,702 L16,704 P16",19,495,"RC_to_SA"
"1472",3,"612 O24,614 K08,618 O08",17,495,"RC_to_SA"
"1473",1,"708 M08,710 M16,712 O24",2,496,"RC_to_SA"
"1474",2,"700 K08,702 P08,704 I08",4,496,"RC_to_SA"
"1475",3,"612 K24,614 I16,618 J08",24,496,"RC_to_SA"
"1476",1,"708 K16,710 I16,712 M08",8,497,"RC_to_SA"
"1477",2,"700 K16,702 K24,704 O24",54,497,"RC_to_SA"
"1478",3,"612 K24,614 M08,618 I16",46,497,"RC_to_SA"
"1479",1,"708 N08,710 K16,712 L24",161,498,"RC_to_SA"
"1480",2,"700 O24,702 I24,704 J16",22,498,"RC_to_SA"
"1481",3,"612 O08,614 N24,618 P24",90,498,"RC_to_SA"
"1482",1,"708 J16,710 J16,712 K08",11,499,"RC_to_SA"
"1483",2,"700 L08,702 M16,704 J08",12,499,"RC_to_SA"
"1484",3,"612 M08,614 I24,618 I08",36,499,"RC_to_SA"
"1485",1,"708 K24,710 J16,712 K08",20,500,"RC_to_SA"
"1486",2,"700 M24,702 N08,704 I16",13,500,"RC_to_SA"
"1487",3,"612 N16,614 O16,618 M24",31,500,"RC_to_SA"
