"contrastName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","libName","treatment_dose","treatment_dose_unit","cell.line.name","timepoint","treatment"
"NR2AS1-1_CandL_Ngn2_6hr_10",394.885807963244,-1.01221205251599,0.160748531419816,-6.29686656279596,3.03722515529406e-10,5.02913865297442e-08,"UQCRQ,grch38_5","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",22.8732549085633,-1.14649961773555,0.336965670312779,-3.40242261673525,0.000667912668968607,0.00948174288300294,"PSMG4,grch38_6","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",13.7764675690481,-1.25664963715911,0.417443692257233,-3.0103452524676,0.00260950881834636,0.0275802873513523,"PTRH1,grch38_9","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",61.0717569957901,-1.06473648150398,0.222690495264491,-4.78123900276653,1.74218085222733e-06,7.80837598505797e-05,"PTRHD1,grch38_2","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",4.66270273257391,1.77548797173008,0.586524818869974,3.02713186997068,0.00246886228056838,0.0264630051367648,"R3HCC1L,grch38_10","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",15.7979046338221,2.53126885408838,0.408450339239673,6.19724997364507,5.74582088573094e-10,8.35386299996149e-08,"FBXO2,grch38_1","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",8.13537105717016,1.27861400816655,0.435082059398422,2.93878816776418,0.00329498191976454,0.0335177256377413,"FBXO42,grch38_1","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",31.9987126774938,1.52658207778428,0.463037781060401,3.29688448810432,0.000977637000783288,0.0128646670235523,"MALAT1,grch38_11","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",11.2656860182843,-1.12331117986786,0.407330169894697,-2.75774117138994,0.00582022620519903,0.0506487130061189,"CAPN10,grch38_2","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",7.9293517683642,1.12100785940104,0.437591211233411,2.56176959368385,0.0104140380949197,0.0770199517168935,"REM2,grch38_14","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
